,Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,Order Month,Order Year
9711,OD9712,Vince,Oil & Masala,Masalas,Dindigul,2015-10-13,South,2393,0.14,981.13,Tamil Nadu,10,2015
9712,OD9713,Roshan,Fruits & Veggies,Organic Fruits,Perambalur,2017-04-04,South,1223,0.34,550.35,Tamil Nadu,4,2017
9713,OD9714,Arvind,Oil & Masala,Edible Oil & Ghee,Trichy,2018-04-02,South,1331,0.26,545.71,Tamil Nadu,4,2018
9714,OD9715,Esther,Snacks,Noodles,Tirunelveli,2018-09-08,South,2204,0.27,947.72,Tamil Nadu,9,2018
9715,OD9716,Krithika,Oil & Masala,Edible Oil & Ghee,Coimbatore,2018-10-12,West,2055,0.25,472.65,Tamil Nadu,10,2018
9716,OD9717,Muneer,Food Grains,Organic Staples,Ooty,2017-06-14,West,995,0.3,238.8,Tamil Nadu,6,2017
9717,OD9718,Arvind,Food Grains,Dals & Pulses,Tirunelveli,2018-05-09,West,2288,0.15,228.8,Tamil Nadu,5,2018
9718,OD9719,Surya,"Eggs, Meat & Fish",Chicken,Karur,2017-03-10,West,2221,0.35,288.73,Tamil Nadu,3,2017
9719,OD9720,Haseena,Beverages,Health Drinks,Tenkasi,2017-07-19,West,1597,0.25,495.07,Tamil Nadu,7,2017
9720,OD9721,Alan,Bakery,Cakes,Chennai,2015-12-16,West,2259,0.12,406.62,Tamil Nadu,12,2015
9721,OD9722,Krithika,Snacks,Chocolates,Salem,2018-11-03,West,2208,0.23,794.88,Tamil Nadu,11,2018
9722,OD9723,Amrish,Food Grains,Atta & Flour,Madurai,2017-07-01,West,1793,0.1,519.97,Tamil Nadu,7,2017
9723,OD9724,Veronica,Food Grains,Dals & Pulses,Vellore,2018-09-28,West,1934,0.31,328.78,Tamil Nadu,9,2018
9724,OD9725,Vinne,"Eggs, Meat & Fish",Mutton,Karur,2018-10-05,West,1812,0.23,344.28,Tamil Nadu,10,2018
9725,OD9726,Alan,Bakery,Biscuits,Krishnagiri,2018-06-08,West,1386,0.35,110.88,Tamil Nadu,6,2018
9726,OD9727,Krithika,Fruits & Veggies,Organic Fruits,Krishnagiri,2017-07-19,West,703,0.13,105.45,Tamil Nadu,7,2017
9727,OD9728,Roshan,Fruits & Veggies,Fresh Fruits,Dindigul,2017-12-18,West,958,0.1,277.82,Tamil Nadu,12,2017
9728,OD9729,Yusuf,Snacks,Chocolates,Salem,2017-03-10,West,878,0.16,175.6,Tamil Nadu,3,2017
9729,OD9730,Willams,Bakery,Biscuits,Kanyakumari,2018-09-04,West,2393,0.33,526.46,Tamil Nadu,9,2018
9730,OD9731,Yusuf,Oil & Masala,Masalas,Chennai,2017-11-12,West,1097,0.34,120.67,Tamil Nadu,11,2017
9731,OD9732,Sudha,Fruits & Veggies,Fresh Fruits,Krishnagiri,2017-12-18,West,1836,0.27,257.04,Tamil Nadu,12,2017
9732,OD9733,Ridhesh,Food Grains,Dals & Pulses,Kanyakumari,2018-12-05,West,2051,0.21,102.55,Tamil Nadu,12,2018
9733,OD9734,Sabeela,Fruits & Veggies,Organic Fruits,Pudukottai,2015-12-16,West,1171,0.33,281.04,Tamil Nadu,12,2015
9734,OD9735,Vince,Beverages,Soft Drinks,Vellore,2018-01-30,West,943,0.33,358.34,Tamil Nadu,1,2018
9735,OD9736,Aditi,Oil & Masala,Spices,Tenkasi,2017-10-06,West,1562,0.23,562.32,Tamil Nadu,10,2017
9736,OD9737,Vince,Snacks,Noodles,Namakkal,2018-12-24,West,2045,0.14,265.85,Tamil Nadu,12,2018
9737,OD9738,Aditi,Snacks,Cookies,Dindigul,2017-03-10,West,2271,0.35,522.33,Tamil Nadu,3,2017
9738,OD9739,Ganesh,Oil & Masala,Masalas,Nagercoil,2017-10-06,West,1213,0.25,545.85,Tamil Nadu,10,2017
9739,OD9740,Haseena,Oil & Masala,Masalas,Kanyakumari,2018-10-21,Central,2397,0.21,503.37,Tamil Nadu,10,2018
9740,OD9741,Willams,Oil & Masala,Spices,Viluppuram,2018-03-13,Central,1272,0.12,419.76,Tamil Nadu,3,2018
9741,OD9742,Verma,Fruits & Veggies,Organic Fruits,Karur,2018-03-13,Central,1382,0.19,428.42,Tamil Nadu,3,2018
9742,OD9743,Muneer,Bakery,Breads & Buns,Kanyakumari,2018-03-13,Central,1351,0.33,405.3,Tamil Nadu,3,2018
9743,OD9744,Jackson,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,2017-07-01,East,843,0.11,303.48,Tamil Nadu,7,2017
9744,OD9745,Verma,"Eggs, Meat & Fish",Mutton,Namakkal,2016-12-10,East,1853,0.33,296.48,Tamil Nadu,12,2016
9745,OD9746,Amy,Fruits & Veggies,Fresh Fruits,Virudhunagar,2018-09-29,East,1582,0.14,585.34,Tamil Nadu,9,2018
9746,OD9747,Mathew,Oil & Masala,Spices,Perambalur,2015-04-07,South,1337,0.21,213.92,Tamil Nadu,4,2015
9747,OD9748,Ravi,Oil & Masala,Edible Oil & Ghee,Coimbatore,2017-02-05,South,2071,0.17,911.24,Tamil Nadu,2,2017
9748,OD9749,Willams,Beverages,Health Drinks,Madurai,2017-02-05,South,1405,0.26,309.1,Tamil Nadu,2,2017
9749,OD9750,Haseena,Beverages,Soft Drinks,Theni,2016-05-16,South,2347,0.11,985.74,Tamil Nadu,5,2016
9750,OD9751,Verma,Fruits & Veggies,Fresh Fruits,Trichy,2018-11-06,West,2174,0.32,543.5,Tamil Nadu,11,2018
9751,OD9752,Vidya,Oil & Masala,Spices,Ooty,2018-07-03,West,1586,0.31,586.82,Tamil Nadu,7,2018
9752,OD9753,Peer,Oil & Masala,Masalas,Coimbatore,2018-07-03,West,1400,0.1,336.0,Tamil Nadu,7,2018
9753,OD9754,Kumar,Bakery,Breads & Buns,Namakkal,2018-07-03,West,2264,0.25,860.32,Tamil Nadu,7,2018
9754,OD9755,Verma,Food Grains,Rice,Nagercoil,2018-11-12,West,1429,0.32,457.28,Tamil Nadu,11,2018
9755,OD9756,Sabeela,Bakery,Breads & Buns,Coimbatore,2018-11-12,West,1995,0.23,837.9,Tamil Nadu,11,2018
9756,OD9757,Hussain,Bakery,Breads & Buns,Ooty,2017-09-12,West,2046,0.11,184.14,Tamil Nadu,9,2017
9757,OD9758,Komal,Food Grains,Dals & Pulses,Trichy,2017-07-04,West,2468,0.17,789.76,Tamil Nadu,7,2017
9758,OD9759,Sharon,"Eggs, Meat & Fish",Fish,Ooty,2017-07-04,West,661,0.22,244.57,Tamil Nadu,7,2017
9759,OD9760,Surya,"Eggs, Meat & Fish",Chicken,Virudhunagar,2018-11-12,West,1357,0.27,94.99,Tamil Nadu,11,2018
9760,OD9761,Arvind,Food Grains,Dals & Pulses,Chennai,2018-07-03,West,1143,0.13,434.34,Tamil Nadu,7,2018
9761,OD9762,Shree,Bakery,Cakes,Pudukottai,2015-12-31,West,681,0.1,136.2,Tamil Nadu,12,2015
9762,OD9763,Komal,Snacks,Noodles,Perambalur,2016-12-06,Central,1890,0.11,756.0,Tamil Nadu,12,2016
9763,OD9764,Surya,Food Grains,Organic Staples,Cumbum,2016-10-30,Central,2071,0.11,207.1,Tamil Nadu,10,2016
9764,OD9765,Shah,Bakery,Biscuits,Dindigul,2017-04-09,Central,687,0.2,130.53,Tamil Nadu,4,2017
9765,OD9766,Adavan,Oil & Masala,Spices,Karur,2017-06-13,Central,1752,0.16,297.84,Tamil Nadu,6,2017
9766,OD9767,Aditi,Food Grains,Atta & Flour,Theni,2017-10-17,Central,1052,0.16,294.56,Tamil Nadu,10,2017
9767,OD9768,Veena,Fruits & Veggies,Organic Fruits,Dharmapuri,2016-11-16,Central,2351,0.35,869.87,Tamil Nadu,11,2016
9768,OD9769,Ram,Beverages,Health Drinks,Tenkasi,2018-05-18,Central,2433,0.18,1021.86,Tamil Nadu,5,2018
9769,OD9770,Ramesh,"Eggs, Meat & Fish",Chicken,Vellore,2017-06-26,Central,2308,0.26,669.32,Tamil Nadu,6,2017
9770,OD9771,Adavan,Bakery,Breads & Buns,Ramanadhapuram,2018-10-27,Central,1029,0.28,154.35,Tamil Nadu,10,2018
9771,OD9772,Verma,Bakery,Cakes,Trichy,2016-05-13,Central,1884,0.24,339.12,Tamil Nadu,5,2016
9772,OD9773,Surya,Fruits & Veggies,Fresh Vegetables,Namakkal,2018-06-30,Central,2463,0.31,763.53,Tamil Nadu,6,2018
9773,OD9774,Veronica,Fruits & Veggies,Fresh Fruits,Karur,2017-04-24,Central,1310,0.26,510.9,Tamil Nadu,4,2017
9774,OD9775,Ridhesh,Snacks,Chocolates,Vellore,2015-10-20,Central,1727,0.12,552.64,Tamil Nadu,10,2015
9775,OD9776,Esther,"Eggs, Meat & Fish",Mutton,Salem,2017-09-02,Central,1684,0.28,690.44,Tamil Nadu,9,2017
9776,OD9777,Arutra,Food Grains,Dals & Pulses,Bodi,2016-12-08,Central,1614,0.22,581.04,Tamil Nadu,12,2016
9777,OD9778,Ram,Bakery,Biscuits,Bodi,2015-04-11,Central,1651,0.11,115.57,Tamil Nadu,4,2015
9778,OD9779,Sudeep,Snacks,Chocolates,Ramanadhapuram,2016-12-08,Central,1983,0.34,237.96,Tamil Nadu,12,2016
9779,OD9780,Verma,Food Grains,Organic Staples,Ramanadhapuram,2018-09-17,Central,1683,0.29,589.05,Tamil Nadu,9,2018
9780,OD9781,Sundar,Snacks,Cookies,Tirunelveli,2017-06-30,Central,546,0.27,191.1,Tamil Nadu,6,2017
9781,OD9782,Shree,Beverages,Health Drinks,Kanyakumari,2016-12-21,Central,1660,0.11,415.0,Tamil Nadu,12,2016
9782,OD9783,Komal,Snacks,Cookies,Karur,2017-03-29,Central,2450,0.21,1102.5,Tamil Nadu,3,2017
9783,OD9784,Ganesh,Food Grains,Rice,Salem,2016-12-21,Central,2193,0.35,131.58,Tamil Nadu,12,2016
9784,OD9785,Yusuf,Snacks,Cookies,Dharmapuri,2016-11-27,East,2207,0.16,353.12,Tamil Nadu,11,2016
9785,OD9786,Arutra,Beverages,Health Drinks,Cumbum,2016-08-02,East,2392,0.13,143.52,Tamil Nadu,8,2016
9786,OD9787,Sudeep,Beverages,Soft Drinks,Ooty,2016-10-01,East,1901,0.21,380.2,Tamil Nadu,10,2016
9787,OD9788,Jackson,Snacks,Noodles,Theni,2016-09-25,East,537,0.27,91.29,Tamil Nadu,9,2016
9788,OD9789,Anu,Beverages,Health Drinks,Nagercoil,2018-10-03,East,1139,0.26,250.58,Tamil Nadu,10,2018
9789,OD9790,Amy,Beverages,Health Drinks,Kanyakumari,2017-04-04,East,2261,0.1,655.69,Tamil Nadu,4,2017
9790,OD9791,Muneer,Fruits & Veggies,Fresh Vegetables,Dindigul,2016-08-02,East,1122,0.17,112.2,Tamil Nadu,8,2016
9791,OD9792,Adavan,Oil & Masala,Spices,Tirunelveli,2016-09-25,East,768,0.18,130.56,Tamil Nadu,9,2016
9792,OD9793,Sudeep,Oil & Masala,Masalas,Tenkasi,2018-11-13,East,1340,0.33,415.4,Tamil Nadu,11,2018
9793,OD9794,Sudha,"Eggs, Meat & Fish",Fish,Madurai,2016-12-19,East,1931,0.17,270.34,Tamil Nadu,12,2016
9794,OD9795,Suresh,Oil & Masala,Masalas,Bodi,2016-06-20,East,2088,0.2,125.28,Tamil Nadu,6,2016
9795,OD9796,Muneer,"Eggs, Meat & Fish",Mutton,Namakkal,2017-01-11,East,2211,0.35,596.97,Tamil Nadu,1,2017
9796,OD9797,Alan,Snacks,Cookies,Trichy,2017-05-10,East,910,0.26,282.1,Tamil Nadu,5,2017
9797,OD9798,Alan,Snacks,Chocolates,Salem,2018-03-16,East,805,0.34,209.3,Tamil Nadu,3,2018
9798,OD9799,Vidya,Food Grains,Atta & Flour,Karur,2018-09-16,South,690,0.21,41.4,Tamil Nadu,9,2018
9799,OD9800,Krithika,Fruits & Veggies,Fresh Vegetables,Viluppuram,2018-12-25,South,2167,0.12,195.03,Tamil Nadu,12,2018
9800,OD9801,Arutra,Food Grains,Organic Staples,Tenkasi,2018-12-10,South,1536,0.22,583.68,Tamil Nadu,12,2018
9801,OD9802,Jackson,Food Grains,Rice,Salem,2018-12-10,South,788,0.34,86.68,Tamil Nadu,12,2018
9802,OD9803,Yusuf,Oil & Masala,Edible Oil & Ghee,Trichy,2018-03-31,South,2350,0.24,1057.5,Tamil Nadu,3,2018
9803,OD9804,Shree,Oil & Masala,Masalas,Tenkasi,2017-04-17,South,1249,0.27,187.35,Tamil Nadu,4,2017
9804,OD9805,Kumar,Snacks,Noodles,Coimbatore,2015-03-16,South,2029,0.33,142.03,Tamil Nadu,3,2015
9805,OD9806,Yusuf,Food Grains,Organic Staples,Krishnagiri,2018-11-30,South,1837,0.31,753.17,Tamil Nadu,11,2018
9806,OD9807,Vidya,Snacks,Cookies,Krishnagiri,2017-02-08,South,2398,0.15,719.4,Tamil Nadu,2,2017
9807,OD9808,Amrish,Bakery,Biscuits,Coimbatore,2016-05-26,South,1926,0.24,154.08,Tamil Nadu,5,2016
9808,OD9809,Sheeba,Food Grains,Dals & Pulses,Ramanadhapuram,2017-12-24,South,1430,0.12,257.4,Tamil Nadu,12,2017
9809,OD9810,Vince,Oil & Masala,Spices,Kanyakumari,2017-06-16,South,1953,0.33,292.95,Tamil Nadu,6,2017
9810,OD9811,Vince,Beverages,Health Drinks,Theni,2018-05-19,West,1162,0.11,139.44,Tamil Nadu,5,2018
9811,OD9812,Rumaiza,Fruits & Veggies,Fresh Vegetables,Krishnagiri,2018-09-30,West,1137,0.21,511.65,Tamil Nadu,9,2018
9812,OD9813,Rumaiza,Fruits & Veggies,Fresh Fruits,Krishnagiri,2018-11-07,West,769,0.27,261.46,Tamil Nadu,11,2018
9813,OD9814,Sharon,Oil & Masala,Masalas,Bodi,2018-01-28,West,1671,0.26,501.3,Tamil Nadu,1,2018
9814,OD9815,Veena,Snacks,Cookies,Cumbum,2016-11-08,West,1047,0.27,439.74,Tamil Nadu,11,2016
9815,OD9816,Sabeela,Food Grains,Rice,Theni,2018-03-13,West,1249,0.22,74.94,Tamil Nadu,3,2018
9816,OD9817,James,Oil & Masala,Masalas,Pudukottai,2017-12-22,West,1366,0.11,519.08,Tamil Nadu,12,2017
9817,OD9818,Yadav,"Eggs, Meat & Fish",Fish,Kanyakumari,2015-10-31,West,1437,0.21,502.95,Tamil Nadu,10,2015
9818,OD9819,Arutra,"Eggs, Meat & Fish",Chicken,Kanyakumari,2018-03-16,West,978,0.32,332.52,Tamil Nadu,3,2018
9819,OD9820,Amy,Food Grains,Atta & Flour,Tenkasi,2018-11-07,West,2153,0.33,645.9,Tamil Nadu,11,2018
9820,OD9821,James,Fruits & Veggies,Organic Fruits,Bodi,2018-02-26,West,1876,0.21,525.28,Tamil Nadu,2,2018
9821,OD9822,Sundar,Food Grains,Rice,Viluppuram,2018-03-13,West,1238,0.22,297.12,Tamil Nadu,3,2018
9822,OD9823,Jackson,Beverages,Health Drinks,Kanyakumari,2015-11-11,West,2078,0.27,851.98,Tamil Nadu,11,2015
9823,OD9824,Ganesh,Oil & Masala,Spices,Tenkasi,2015-08-08,Central,1354,0.3,94.78,Tamil Nadu,8,2015
9824,OD9825,Amy,"Eggs, Meat & Fish",Eggs,Krishnagiri,2016-11-10,Central,939,0.34,225.36,Tamil Nadu,11,2016
9825,OD9826,Ram,Snacks,Chocolates,Tenkasi,2018-01-21,Central,2153,0.27,215.3,Tamil Nadu,1,2018
9826,OD9827,Sheeba,Bakery,Breads & Buns,Kanyakumari,2017-10-15,Central,2141,0.11,578.07,Tamil Nadu,10,2017
9827,OD9828,Shree,Food Grains,Rice,Kanyakumari,2017-05-30,Central,1211,0.1,121.1,Tamil Nadu,5,2017
9828,OD9829,Arutra,Fruits & Veggies,Fresh Vegetables,Bodi,2015-08-02,Central,1227,0.33,355.83,Tamil Nadu,8,2015
9829,OD9830,Ridhesh,Bakery,Breads & Buns,Nagercoil,2017-08-23,Central,1164,0.31,162.96,Tamil Nadu,8,2017
9830,OD9831,Kumar,"Eggs, Meat & Fish",Mutton,Nagercoil,2018-11-26,Central,989,0.12,405.49,Tamil Nadu,11,2018
9831,OD9832,Roshan,Beverages,Health Drinks,Chennai,2015-11-16,Central,1356,0.33,488.16,Tamil Nadu,11,2015
9832,OD9833,Shah,Bakery,Biscuits,Salem,2016-08-29,Central,2389,0.24,430.02,Tamil Nadu,8,2016
9833,OD9834,Yadav,Fruits & Veggies,Organic Vegetables,Ramanadhapuram,2015-08-08,Central,1986,0.28,198.6,Tamil Nadu,8,2015
9834,OD9835,Roshan,"Eggs, Meat & Fish",Fish,Viluppuram,2016-06-29,Central,584,0.33,29.2,Tamil Nadu,6,2016
9835,OD9836,Peer,"Eggs, Meat & Fish",Eggs,Madurai,2017-08-26,Central,1053,0.15,179.01,Tamil Nadu,8,2017
9836,OD9837,Ramesh,Beverages,Soft Drinks,Chennai,2018-01-14,Central,1927,0.2,308.32,Tamil Nadu,1,2018
9837,OD9838,Komal,Oil & Masala,Masalas,Karur,2018-01-14,Central,1991,0.31,159.28,Tamil Nadu,1,2018
9838,OD9839,Vinne,Bakery,Breads & Buns,Namakkal,2018-01-14,Central,569,0.3,119.49,Tamil Nadu,1,2018
9839,OD9840,Peer,Food Grains,Organic Staples,Perambalur,2018-11-26,Central,2426,0.29,145.56,Tamil Nadu,11,2018
9840,OD9841,Krithika,Beverages,Health Drinks,Ramanadhapuram,2015-09-12,Central,633,0.35,253.2,Tamil Nadu,9,2015
9841,OD9842,Surya,Food Grains,Atta & Flour,Viluppuram,2018-01-21,Central,1398,0.19,83.88,Tamil Nadu,1,2018
9842,OD9843,Rumaiza,Oil & Masala,Masalas,Coimbatore,2016-08-29,Central,776,0.3,194.0,Tamil Nadu,8,2016
9843,OD9844,Harish,Bakery,Cakes,Ooty,2017-12-12,Central,1020,0.27,153.0,Tamil Nadu,12,2017
9844,OD9845,Surya,Fruits & Veggies,Organic Fruits,Virudhunagar,2018-01-21,Central,1028,0.23,339.24,Tamil Nadu,1,2018
9845,OD9846,Veronica,"Eggs, Meat & Fish",Eggs,Pudukottai,2018-02-17,Central,951,0.31,152.16,Tamil Nadu,2,2018
9846,OD9847,Ramesh,Beverages,Health Drinks,Madurai,2017-05-28,Central,1480,0.35,118.4,Tamil Nadu,5,2017
9847,OD9848,Kumar,Snacks,Chocolates,Ramanadhapuram,2018-11-12,Central,698,0.28,139.6,Tamil Nadu,11,2018
9848,OD9849,Ganesh,Snacks,Chocolates,Kanyakumari,2016-12-19,Central,1377,0.16,261.63,Tamil Nadu,12,2016
9849,OD9850,Ridhesh,Bakery,Breads & Buns,Krishnagiri,2018-11-12,Central,898,0.3,404.1,Tamil Nadu,11,2018
9850,OD9851,Suresh,"Eggs, Meat & Fish",Fish,Karur,2018-12-14,Central,2048,0.28,593.92,Tamil Nadu,12,2018
9851,OD9852,Sundar,Beverages,Health Drinks,Cumbum,2018-10-12,Central,2500,0.25,325.0,Tamil Nadu,10,2018
9852,OD9853,Arvind,Snacks,Noodles,Kanyakumari,2016-10-18,Central,870,0.29,374.1,Tamil Nadu,10,2016
9853,OD9854,Arvind,Fruits & Veggies,Organic Fruits,Krishnagiri,2018-12-14,Central,860,0.11,215.0,Tamil Nadu,12,2018
9854,OD9855,Kumar,Snacks,Noodles,Viluppuram,2016-11-22,Central,1292,0.34,348.84,Tamil Nadu,11,2016
9855,OD9856,James,Fruits & Veggies,Organic Fruits,Namakkal,2015-07-14,Central,1168,0.19,221.92,Tamil Nadu,7,2015
9856,OD9857,Yusuf,Oil & Masala,Masalas,Pudukottai,2017-03-08,Central,2322,0.1,348.3,Tamil Nadu,3,2017
9857,OD9858,Vinne,Snacks,Cookies,Coimbatore,2018-05-06,Central,2369,0.18,734.39,Tamil Nadu,5,2018
9858,OD9859,Shree,Food Grains,Rice,Perambalur,2017-08-23,Central,1448,0.15,289.6,Tamil Nadu,8,2017
9859,OD9860,Hussain,Food Grains,Organic Staples,Kanyakumari,2018-10-12,Central,1824,0.13,200.64,Tamil Nadu,10,2018
9860,OD9861,Hussain,Snacks,Cookies,Virudhunagar,2018-04-10,East,1775,0.2,479.25,Tamil Nadu,4,2018
9861,OD9862,Arvind,Oil & Masala,Masalas,Tirunelveli,2015-03-03,East,1289,0.11,180.46,Tamil Nadu,3,2015
9862,OD9863,Sundar,Bakery,Biscuits,Viluppuram,2018-09-15,East,570,0.32,57.0,Tamil Nadu,9,2018
9863,OD9864,Roshan,Food Grains,Atta & Flour,Bodi,2016-06-13,East,840,0.27,294.0,Tamil Nadu,6,2016
9864,OD9865,Adavan,Snacks,Noodles,Coimbatore,2018-12-14,East,1460,0.32,423.4,Tamil Nadu,12,2018
9865,OD9866,Hafiz,Fruits & Veggies,Organic Fruits,Ramanadhapuram,2016-11-09,East,2448,0.17,1052.64,Tamil Nadu,11,2016
9866,OD9867,Ramesh,Bakery,Breads & Buns,Viluppuram,2016-09-21,East,2429,0.21,607.25,Tamil Nadu,9,2016
9867,OD9868,Sabeela,"Eggs, Meat & Fish",Mutton,Virudhunagar,2016-08-11,East,540,0.17,37.8,Tamil Nadu,8,2016
9868,OD9869,Shree,Fruits & Veggies,Fresh Fruits,Viluppuram,2018-07-17,East,874,0.26,201.02,Tamil Nadu,7,2018
9869,OD9870,Alan,Oil & Masala,Edible Oil & Ghee,Dindigul,2015-08-26,East,1597,0.14,590.89,Tamil Nadu,8,2015
9870,OD9871,Hafiz,"Eggs, Meat & Fish",Mutton,Tirunelveli,2018-03-07,East,1027,0.31,61.62,Tamil Nadu,3,2018
9871,OD9872,Ravi,Food Grains,Dals & Pulses,Trichy,2017-01-15,East,1854,0.1,389.34,Tamil Nadu,1,2017
9872,OD9873,Shree,Beverages,Health Drinks,Kanyakumari,2018-06-17,East,1619,0.1,437.13,Tamil Nadu,6,2018
9873,OD9874,Vinne,Bakery,Biscuits,Madurai,2018-11-30,East,1752,0.31,700.8,Tamil Nadu,11,2018
9874,OD9875,Alan,Beverages,Soft Drinks,Pudukottai,2015-03-01,East,2238,0.16,447.6,Tamil Nadu,3,2015
9875,OD9876,Akash,"Eggs, Meat & Fish",Chicken,Bodi,2018-03-11,East,1793,0.13,251.02,Tamil Nadu,3,2018
9876,OD9877,Rumaiza,Bakery,Cakes,Bodi,2018-10-06,East,1047,0.31,272.22,Tamil Nadu,10,2018
9877,OD9878,Shree,Bakery,Breads & Buns,Vellore,2015-12-31,East,1954,0.3,273.56,Tamil Nadu,12,2015
9878,OD9879,Roshan,Bakery,Breads & Buns,Namakkal,2018-11-16,East,1192,0.25,512.56,Tamil Nadu,11,2018
9879,OD9880,Alan,Beverages,Soft Drinks,Perambalur,2017-11-13,East,1591,0.13,604.58,Tamil Nadu,11,2017
9880,OD9881,Sabeela,Beverages,Soft Drinks,Tirunelveli,2017-08-29,East,1989,0.32,576.81,Tamil Nadu,8,2017
9881,OD9882,Amrish,Oil & Masala,Edible Oil & Ghee,Chennai,2017-03-09,East,2213,0.34,531.12,Tamil Nadu,3,2017
9882,OD9883,Anu,"Eggs, Meat & Fish",Eggs,Tenkasi,2018-06-17,East,2475,0.31,346.5,Tamil Nadu,6,2018
9883,OD9884,Sudha,Food Grains,Dals & Pulses,Perambalur,2018-08-06,East,667,0.19,286.81,Tamil Nadu,8,2018
9884,OD9885,Komal,"Eggs, Meat & Fish",Eggs,Virudhunagar,2017-12-02,East,1105,0.18,475.15,Tamil Nadu,12,2017
9885,OD9886,Ridhesh,Food Grains,Organic Staples,Karur,2017-04-06,East,1042,0.29,52.1,Tamil Nadu,4,2017
9886,OD9887,Hussain,"Eggs, Meat & Fish",Fish,Pudukottai,2016-09-07,East,1559,0.24,265.03,Tamil Nadu,9,2016
9887,OD9888,Veena,Snacks,Chocolates,Dindigul,2018-01-28,East,1962,0.21,804.42,Tamil Nadu,1,2018
9888,OD9889,Hussain,Snacks,Cookies,Namakkal,2017-10-04,East,1444,0.26,303.24,Tamil Nadu,10,2017
9889,OD9890,Adavan,Food Grains,Atta & Flour,Virudhunagar,2018-07-03,East,646,0.11,64.6,Tamil Nadu,7,2018
9890,OD9891,Veronica,Food Grains,Organic Staples,Namakkal,2017-11-03,East,1406,0.14,140.6,Tamil Nadu,11,2017
9891,OD9892,Veena,Food Grains,Atta & Flour,Karur,2015-09-26,East,1986,0.13,198.6,Tamil Nadu,9,2015
9892,OD9893,Sheeba,Snacks,Cookies,Pudukottai,2016-12-03,East,772,0.17,162.12,Tamil Nadu,12,2016
9893,OD9894,Adavan,"Eggs, Meat & Fish",Fish,Chennai,2016-11-14,East,943,0.13,169.74,Tamil Nadu,11,2016
9894,OD9895,Sudeep,Oil & Masala,Edible Oil & Ghee,Namakkal,2017-01-22,East,1602,0.31,224.28,Tamil Nadu,1,2017
9895,OD9896,Hafiz,Bakery,Cakes,Ramanadhapuram,2017-03-15,East,1965,0.16,687.75,Tamil Nadu,3,2017
9896,OD9897,Jonas,Food Grains,Rice,Theni,2016-08-21,East,746,0.1,82.06,Tamil Nadu,8,2016
9897,OD9898,Esther,Snacks,Chocolates,Pudukottai,2017-11-10,East,818,0.16,261.76,Tamil Nadu,11,2017
9898,OD9899,Jackson,Fruits & Veggies,Organic Fruits,Virudhunagar,2018-06-02,East,2491,0.33,722.39,Tamil Nadu,6,2018
9899,OD9900,Veena,Oil & Masala,Masalas,Ooty,2017-07-07,East,1233,0.33,320.58,Tamil Nadu,7,2017
9900,OD9901,Arutra,Fruits & Veggies,Organic Vegetables,Nagercoil,2017-03-06,East,1879,0.18,394.59,Tamil Nadu,3,2017
9901,OD9902,Roshan,Bakery,Biscuits,Cumbum,2016-04-05,East,1993,0.3,279.02,Tamil Nadu,4,2016
9902,OD9903,Arutra,Food Grains,Dals & Pulses,Coimbatore,2018-09-24,East,1515,0.32,651.45,Tamil Nadu,9,2018
9903,OD9904,Hussain,Food Grains,Organic Staples,Dindigul,2018-03-10,East,942,0.15,329.7,Tamil Nadu,3,2018
9904,OD9905,Haseena,Fruits & Veggies,Fresh Vegetables,Bodi,2017-03-06,East,2014,0.24,181.26,Tamil Nadu,3,2017
9905,OD9906,Mathew,"Eggs, Meat & Fish",Eggs,Madurai,2017-01-22,East,2290,0.35,229.0,Tamil Nadu,1,2017
9906,OD9907,Adavan,Snacks,Noodles,Salem,2018-03-11,East,2087,0.13,313.05,Tamil Nadu,3,2018
9907,OD9908,Ganesh,Fruits & Veggies,Organic Vegetables,Coimbatore,2017-12-23,East,872,0.18,148.24,Tamil Nadu,12,2017
9908,OD9909,Hussain,Oil & Masala,Masalas,Salem,2016-04-05,East,1652,0.31,479.08,Tamil Nadu,4,2016
9909,OD9910,Amrish,Bakery,Breads & Buns,Viluppuram,2018-07-21,East,920,0.14,220.8,Tamil Nadu,7,2018
9910,OD9911,Akash,"Eggs, Meat & Fish",Mutton,Cumbum,2017-11-10,East,1847,0.26,591.04,Tamil Nadu,11,2017
9911,OD9912,Yusuf,Oil & Masala,Spices,Virudhunagar,2018-12-01,East,2447,0.14,1052.21,Tamil Nadu,12,2018
9912,OD9913,Roshan,Beverages,Soft Drinks,Dharmapuri,2016-11-27,East,1504,0.17,300.8,Tamil Nadu,11,2016
9913,OD9914,Willams,Oil & Masala,Spices,Namakkal,2018-08-26,South,940,0.24,423.0,Tamil Nadu,8,2018
9914,OD9915,Malik,"Eggs, Meat & Fish",Fish,Cumbum,2018-09-24,South,2002,0.27,600.6,Tamil Nadu,9,2018
9915,OD9916,Muneer,Oil & Masala,Edible Oil & Ghee,Dindigul,2015-01-06,South,796,0.33,143.28,Tamil Nadu,1,2015
9916,OD9917,Surya,Oil & Masala,Masalas,Krishnagiri,2015-01-26,South,1350,0.34,499.5,Tamil Nadu,1,2015
